URL_ID,URL,Positive Score,Negative Score,Polarity Score,Subjectivity Score,Avg Sentence Length,Percentage of Complex Words,Fog Index,Complex Word Count,Word Count,Syllables Per Word,Personal Pronouns,Avg Word Length
bctech2030,https://insights.blackcoffer.com/end-to-end-tool-to-predict-biofuel-prices-using-ieso-data/,29.0,21.0,0.15999999680000007,0.06393861884406826,24.4375,20.588235294117645,18.01029411764706,161.0,782.0,1.7826086956521738,5.0,5.60230179028133
bctech2031,https://insights.blackcoffer.com/etl-discovery-tool-using-llma-langchain-openai/,28.0,4.0,0.7499999765625008,0.030534351115902334,24.372093023255815,22.041984732824428,18.5656311024321,231.0,1048.0,1.765267175572519,15.0,5.288167938931298
bctech2032,https://insights.blackcoffer.com/gpt-ocr-api/,3.0,2.0,0.199999960000008,0.010204081611828404,23.333333333333332,14.69387755102041,15.210884353741498,72.0,490.0,1.616326530612245,7.0,4.959183673469388
bctech2033,https://insights.blackcoffer.com/dockerize-the-aws-lambda-for-serverless-architecture/,10.0,11.0,-0.04761904535147403,0.03511705679746312,18.12121212121212,24.74916387959866,17.14815040032431,148.0,598.0,1.9732441471571907,2.0,5.95819397993311
bctech2034,https://insights.blackcoffer.com/design-and-develop-a-product-recommendation-engine-based-on-the-features-of-products/,32.0,27.0,0.08474576127549557,0.06364617037362873,21.558139534883722,23.516720604099245,18.029944055593187,218.0,927.0,1.8511326860841424,1.0,5.792880258899676
bctech2035,https://insights.blackcoffer.com/database-discovery-tool-using-openai/,30.0,22.0,0.15384615088757403,0.07647058812283737,16.19047619047619,28.52941176470588,17.88795518207283,194.0,680.0,2.0485294117647057,5.0,6.055882352941176
bctech2036,https://insights.blackcoffer.com/automate-the-data-management-process/,38.0,11.0,0.5510203969179511,0.05462653282650331,17.94,18.50613154960981,14.578452619843928,166.0,897.0,1.7034559643255296,2.0,5.315496098104794
bctech2037,https://insights.blackcoffer.com/realtime-kibana-dashboard-for-a-financial-tech-firm/,22.0,18.0,0.09999999750000006,0.0407747196322378,33.827586206896555,13.863404689092762,19.076396358395726,136.0,981.0,1.529051987767584,9.0,4.897043832823649
bctech2038,https://insights.blackcoffer.com/data-management-etl-and-data-automation/,12.0,2.0,0.7142856632653098,0.03036876349160789,25.61111111111111,11.062906724511931,14.669607134249217,51.0,461.0,1.4945770065075923,6.0,4.973969631236442
bctech2039,https://insights.blackcoffer.com/data-management-egeas/,7.0,1.0,0.7499999062500118,0.029090908985123967,21.153846153846153,13.090909090909092,13.6979020979021,36.0,275.0,1.5963636363636364,5.0,5.181818181818182
bctech2040,https://insights.blackcoffer.com/design-and-develop-powershell-script/,5.0,2.0,0.4285713673469475,0.01851851846952773,189.0,9.788359788359788,79.51534391534392,37.0,378.0,1.5317460317460319,9.0,5.092592592592593
bctech2041,https://insights.blackcoffer.com/design-and-develop-jenkins-shared-library/,5.0,4.0,0.11111109876543349,0.044999999775,100.0,12.0,44.800000000000004,24.0,200.0,1.56,9.0,5.015
bctech2042,https://insights.blackcoffer.com/design-and-develop-retool-app-for-wholecell-io-and-asana-data-using-their-apis/,6.0,3.0,0.33333329629630043,0.03571428557256236,84.0,15.476190476190476,39.7904761904762,39.0,252.0,1.6388888888888888,6.0,5.107142857142857
bctech2043,https://insights.blackcoffer.com/design-and-develop-a-retool-app-that-will-show-stock-and-crypto-related-information-using-iex-api/,7.0,3.0,0.39999996000000404,0.03412969271628091,58.6,11.945392491467576,28.218156996587034,35.0,293.0,1.5870307167235496,2.0,5.191126279863481
bctech2044,https://insights.blackcoffer.com/crm-monday-com-make-com-to-data-warehouse-to-klipfolio-dashboard/,10.0,4.0,0.42857139795918586,0.026119402936344398,21.44,14.738805970149254,14.471522388059704,79.0,536.0,1.6100746268656716,6.0,5.154850746268656
bctech2045,https://insights.blackcoffer.com/ner-task-using-bert-with-data-in-xml-format/,8.0,7.0,0.06666666222222252,0.036144578226157645,21.842105263157894,15.66265060240964,15.001902346227013,65.0,415.0,1.6024096385542168,7.0,5.0843373493975905
bctech2046,https://insights.blackcoffer.com/qualtrics-api-integration-using-python/,6.0,2.0,0.4999999375000079,0.030303030188246097,20.307692307692307,12.5,13.123076923076923,33.0,264.0,1.6628787878787878,5.0,5.253787878787879
bctech2047,https://insights.blackcoffer.com/design-and-develop-mlops-framework-for-data-centric-ai/,15.0,3.0,0.6666666296296316,0.04235294107681661,47.22222222222222,19.52941176470588,26.70065359477124,83.0,425.0,1.755294117647059,1.0,5.4
bctech2048,https://insights.blackcoffer.com/nlp-based-approach-for-data-transformation/,7.0,3.0,0.39999996000000404,0.04032258048257024,41.333333333333336,14.112903225806454,22.17849462365592,35.0,248.0,1.5685483870967742,2.0,5.056451612903226
bctech2049,https://insights.blackcoffer.com/an-etl-tool-to-pull-data-from-shiphero-to-google-bigquery-data-warehouse/,13.0,8.0,0.23809522675737013,0.042510121371437004,32.93333333333333,15.587044534412955,19.408151147098515,77.0,494.0,1.6376518218623481,8.0,5.1396761133603235
bctech2050,https://insights.blackcoffer.com/plaid-financial-analytics-a-data-driven-dashboard-to-generate-insights/,11.0,7.0,0.2222222098765439,0.05027932946849349,35.8,16.480446927374302,20.912178770949723,59.0,358.0,1.6536312849162011,2.0,5.248603351955308
bctech2051,https://insights.blackcoffer.com/recommendation-engine-for-insurance-sector-to-expand-business-in-the-rural-area/,17.0,7.0,0.41666664930555625,0.03821656044869975,34.888888888888886,19.745222929936308,21.853644727530078,124.0,628.0,1.7754777070063694,4.0,5.522292993630574
bctech2052,https://insights.blackcoffer.com/data-from-crm-via-zapier-to-google-sheets-dynamic-to-powerbi/,15.0,3.0,0.6666666296296316,0.0487804876726816,20.5,14.363143631436316,13.945257452574527,53.0,369.0,1.5826558265582655,8.0,5.018970189701897
bctech2053,https://insights.blackcoffer.com/data-warehouse-to-google-data-studio-looker-dashboard/,9.0,2.0,0.636363578512402,0.02600472807091081,23.5,14.893617021276595,15.35744680851064,63.0,423.0,1.612293144208038,11.0,5.108747044917258
bctech2054,https://insights.blackcoffer.com/crm-monday-com-via-zapier-to-power-bi-dashboard/,13.0,4.0,0.5294117335640156,0.04207920781663563,16.16,11.386138613861387,11.018455445544555,46.0,404.0,1.5074257425742574,16.0,4.735148514851486
bctech2055,https://insights.blackcoffer.com/monday-com-to-kpi-dashboard-to-manage-view-and-generate-insights-from-the-crm-data/,20.0,8.0,0.4285714132653067,0.05845511470051124,17.107142857142858,12.943632567849686,12.020310169997018,62.0,479.0,1.4968684759916493,6.0,4.732776617954071
bctech2056,https://insights.blackcoffer.com/data-management-for-a-political-saas-application/,41.0,11.0,0.5769230658284026,0.03326935378549625,17.96551724137931,17.018554062699938,13.9936285216317,266.0,1563.0,1.651311580294306,5.0,5.158029430582213
bctech2057,https://insights.blackcoffer.com/google-lsa-ads-google-local-service-ads-etl-tools-and-dashboards/,14.0,9.0,0.21739129489603065,0.05361305348808146,25.235294117647058,18.64801864801865,17.553325106266282,80.0,429.0,1.7342657342657342,1.0,5.641025641025641
bctech2058,https://insights.blackcoffer.com/ad-networks-marketing-campaign-data-dashboard-in-looker-google-data-studio/,17.0,11.0,0.21428570663265334,0.0445859871901497,62.8,18.630573248407643,32.57222929936306,117.0,628.0,1.7484076433121019,1.0,5.689490445859873
bctech2059,https://insights.blackcoffer.com/analytical-solution-for-a-tech-firm/,18.0,14.0,0.12499999609375013,0.08625336903974833,46.375,17.52021563342318,25.55808625336927,65.0,371.0,1.6873315363881403,1.0,5.277628032345014
bctech2060,https://insights.blackcoffer.com/ai-solution-for-a-technology-information-and-internet-firm/,11.0,5.0,0.37499997656250145,0.050314465250583446,53.0,19.18238993710692,28.872955974842768,61.0,318.0,1.70125786163522,1.0,5.380503144654088
bctech2061,https://insights.blackcoffer.com/ai-and-nlp-based-solutions-to-automate-data-discovery-for-venture-capital-and-private-equity-principals/,12.0,6.0,0.3333333148148158,0.026587887700756443,21.838709677419356,13.44165435745938,14.112145613951496,91.0,677.0,1.6115214180206794,29.0,5.171344165435746
bctech2062,https://insights.blackcoffer.com/an-etl-solution-for-an-internet-publishing-firm/,16.0,5.0,0.5238094988662143,0.03749999993303572,24.347826086956523,13.928571428571429,15.310559006211182,78.0,560.0,1.5839285714285714,16.0,4.858928571428572
bctech2063,https://insights.blackcoffer.com/ai-based-algorithmic-trading-bot-for-forex/,12.0,12.0,0.0,0.04188481668082929,18.483870967741936,12.390924956369982,12.349918369644769,71.0,573.0,1.568935427574171,24.0,4.825479930191972
bctech2064,https://insights.blackcoffer.com/equity-waterfalls-model-based-saas-application-for-real-estate-sector/,5.0,5.0,0.0,0.023310023255687592,15.321428571428571,18.181818181818183,13.401298701298703,78.0,429.0,1.6247086247086246,8.0,5.277389277389277
bctech2065,https://insights.blackcoffer.com/ai-solutions-for-foreign-exchange-an-automated-algo-trading-tool/,10.0,7.0,0.17647057785467188,0.041463414533016066,29.285714285714285,17.560975609756095,18.73867595818815,72.0,410.0,1.646341463414634,4.0,5.270731707317073
bctech2066,https://insights.blackcoffer.com/ai-agent-development-and-deployment-in-jina-ai/,12.0,9.0,0.14285713605442207,0.08936170174739702,33.57142857142857,18.29787234042553,20.74772036474164,43.0,235.0,1.7574468085106383,3.0,5.502127659574468
bctech2067,https://insights.blackcoffer.com/golden-record-a-knowledge-graph-database-approach-to-unfold-discovery-using-neo4j/,17.0,6.0,0.4782608487712674,0.046558704359192904,23.523809523809526,12.753036437246964,14.510738384422595,63.0,494.0,1.534412955465587,12.0,4.9048582995951415
bctech2068,https://insights.blackcoffer.com/advanced-ai-for-trading-automation/,13.0,5.0,0.4444444197530878,0.045226130539632835,18.09090909090909,15.326633165829145,13.367016902695296,61.0,398.0,1.600502512562814,9.0,5.123115577889447
bctech2069,https://insights.blackcoffer.com/create-a-knowledge-graph-to-provide-real-time-analytics-recommendations-and-a-single-source-of-truth/,6.0,7.0,-0.07692307100591762,0.05936073032255374,21.9,17.35159817351598,15.700639269406393,38.0,219.0,1.7031963470319635,1.0,5.397260273972603
bctech2070,https://insights.blackcoffer.com/advanced-ai-for-thermal-person-detection/,5.0,2.0,0.4285713673469475,0.05555555511463845,25.2,19.047619047619047,17.69904761904762,24.0,126.0,1.7222222222222223,1.0,5.515873015873016
bctech2071,https://insights.blackcoffer.com/advanced-ai-for-road-cam-threat-detection/,5.0,8.0,-0.23076921301775286,0.07142857103610675,20.22222222222222,20.32967032967033,16.22075702075702,37.0,182.0,1.7857142857142858,1.0,5.675824175824176
bctech2072,https://insights.blackcoffer.com/advanced-ai-for-pedestrian-crossing-safety/,7.0,5.0,0.16666665277777895,0.05687203764515622,26.375,18.009478672985782,17.75379146919431,38.0,211.0,1.7251184834123223,3.0,5.492890995260663
bctech2073,https://insights.blackcoffer.com/handgun-detection-using-yolo/,6.0,2.0,0.4999999375000079,0.056737588250088025,28.2,21.98581560283688,20.074326241134756,31.0,141.0,1.8439716312056738,2.0,5.98581560283688
bctech2074,https://insights.blackcoffer.com/using-graph-technology-to-create-single-customer-view/,6.0,10.0,-0.24999998437500096,0.07111111079506173,18.75,21.333333333333336,16.033333333333335,48.0,225.0,1.7955555555555556,4.0,5.622222222222222
bctech2075,https://insights.blackcoffer.com/car-detection-in-satellite-images/,13.0,2.0,0.7333332844444478,0.03703703694558756,21.31578947368421,13.086419753086421,13.760883690708253,53.0,405.0,1.5555555555555556,8.0,4.953086419753086
bctech2076,https://insights.blackcoffer.com/building-a-physics-informed-neural-network-for-circuit-evaluation/,17.0,7.0,0.41666664930555625,0.05381165907217117,21.238095238095237,17.48878923766816,15.49075379030536,78.0,446.0,1.6995515695067265,13.0,5.365470852017937
bctech2077,https://insights.blackcoffer.com/connecting-mongodb-database-to-power-bi-dashboard-dashboard-automation/,8.0,7.0,0.06666666222222252,0.03218884113264197,23.3,15.236051502145923,15.41442060085837,71.0,466.0,1.6244635193133048,11.0,5.049356223175966
bctech2078,https://insights.blackcoffer.com/data-transformation/,22.0,13.0,0.2571428497959186,0.06769825905667648,21.541666666666668,12.76595744680851,13.723049645390072,66.0,517.0,1.5899419729206963,11.0,4.847195357833655
bctech2079,https://insights.blackcoffer.com/e-commerce-store-analysis-purchase-behavior-ad-spend-conversion-traffic-etc/,8.0,1.0,0.7777776913580343,0.022113022058690365,21.42105263157895,15.233415233415235,14.661787145997673,62.0,407.0,1.6142506142506143,13.0,5.199017199017199
bctech2080,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,11.0,0.0,0.9999999090909174,0.032835820797505015,27.916666666666668,17.313432835820898,18.092039800995025,58.0,335.0,1.635820895522388,5.0,5.48955223880597
bctech2081,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,26.0,7.0,0.5757575583103771,0.03933253868971092,22.675675675675677,22.169249106078663,17.93796991270174,186.0,839.0,1.835518474374255,6.0,5.696066746126341
bctech2082,https://insights.blackcoffer.com/ranking-customer-behaviours-for-business-strategy/,9.0,8.0,0.05882352595155729,0.037694013220190656,30.066666666666666,12.638580931263856,17.08209903917221,57.0,451.0,1.5787139689578713,4.0,4.92239467849224
bctech2083,https://insights.blackcoffer.com/algorithmic-trading-for-multiple-commodities-markets-like-forex-metals-energy-etc/,8.0,1.0,0.7777776913580343,0.02486187838435945,21.294117647058822,21.2707182320442,17.025934351641208,77.0,362.0,1.7486187845303867,1.0,5.419889502762431
bctech2084,https://insights.blackcoffer.com/trading-bot-for-forex/,3.0,3.0,0.0,0.026905829475758612,24.77777777777778,13.452914798206278,15.292277030393624,30.0,223.0,1.5291479820627802,1.0,4.695067264573991
bctech2085,https://insights.blackcoffer.com/python-model-for-the-analysis-of-sector-specific-stock-etfs-for-investment-purposes%ef%bf%bc/,10.0,3.0,0.5384614970414233,0.030516431853247813,30.428571428571427,15.023474178403756,18.180818242790075,64.0,426.0,1.5938967136150235,5.0,4.97887323943662
bctech2086,https://insights.blackcoffer.com/medical-classification/,10.0,3.0,0.5384614970414233,0.03672316373807016,22.125,15.819209039548024,15.177683615819213,56.0,354.0,1.6807909604519775,5.0,5.336158192090395
bctech2087,https://insights.blackcoffer.com/design-develop-bert-question-answering-model-explanations-with-visualization/,7.0,2.0,0.5555554938271674,0.026548672488057014,26.076923076923077,12.684365781710916,15.504515543453596,43.0,339.0,1.5663716814159292,11.0,5.221238938053097
bctech2088,https://insights.blackcoffer.com/design-and-develop-solution-to-anomaly-detection-classification-problems/,9.0,14.0,-0.21739129489603065,0.0836363633322314,21.153846153846153,22.90909090909091,17.625174825174827,63.0,275.0,1.8945454545454545,9.0,5.712727272727273
bctech2089,https://insights.blackcoffer.com/an-etl-solution-for-currency-data-to-google-big-query/,10.0,18.0,-0.28571427551020445,0.07179487161078238,22.941176470588236,12.307692307692308,14.099547511312219,48.0,390.0,1.558974358974359,14.0,5.015384615384615
bctech2090,https://insights.blackcoffer.com/etl-and-mlops-infrastructure-for-blockchain-analytics/,5.0,3.0,0.24999996875000394,0.015414258159124743,43.25,17.148362235067438,24.159344894026976,89.0,519.0,1.6917148362235068,0.0,5.285163776493256
bctech2091,https://insights.blackcoffer.com/an-agent-based-model-of-a-virtual-power-plant-vpp/,4.0,3.0,0.1428571224489825,0.014705882322046466,28.0,15.336134453781513,17.334453781512604,73.0,476.0,1.611344537815126,0.0,4.94327731092437
bctech2092,https://insights.blackcoffer.com/transform-api-into-sdk-library-and-widget/,11.0,1.0,0.8333332638888947,0.05286343589046945,56.75,17.62114537444934,29.748458149779736,40.0,227.0,1.6916299559471366,1.0,5.4449339207048455
bctech2093,https://insights.blackcoffer.com/integration-of-a-product-to-a-cloud-based-crm-platform/,8.0,8.0,0.0,0.052805280353777954,16.833333333333332,15.181518151815181,12.805940594059406,46.0,303.0,1.6963696369636965,1.0,5.435643564356436
bctech2094,https://insights.blackcoffer.com/a-web-based-dashboard-for-the-filtered-data-retrieval-of-land-records/,13.0,5.0,0.4444444197530878,0.06081081060536889,22.76923076923077,16.216216216216218,15.594178794178795,48.0,296.0,1.739864864864865,0.0,5.6824324324324325
bctech2095,https://insights.blackcoffer.com/integration-of-video-conferencing-data-to-the-existing-web-app/,2.0,1.0,0.33333322222225925,0.01214574893868118,30.875,15.384615384615385,18.503846153846155,38.0,247.0,1.7449392712550607,0.0,5.469635627530365
bctech2096,https://insights.blackcoffer.com/design-develop-an-app-in-retool-which-shows-the-progress-of-the-added-video/,5.0,0.0,0.99999980000004,0.022026431621028936,113.5,12.334801762114537,50.333920704845816,28.0,227.0,1.5550660792951543,4.0,4.933920704845815
bctech2097,https://insights.blackcoffer.com/auvik-connectwise-integration-in-grafana/,4.0,5.0,-0.11111109876543349,0.02639296179943413,20.058823529411764,16.715542521994134,14.709746420562361,57.0,341.0,1.6715542521994136,0.0,5.328445747800586
bctech2098,https://insights.blackcoffer.com/data-integration-and-big-data-performance-using-elk-stack/,5.0,3.0,0.24999996875000394,0.01843317968102954,16.074074074074073,18.202764976958523,13.71073562041304,79.0,434.0,1.6889400921658986,5.0,5.423963133640553
bctech2099,https://insights.blackcoffer.com/web-data-connector/,2.0,2.0,0.0,0.008869179581221331,14.548387096774194,14.412416851441243,11.584321579286176,65.0,451.0,1.598669623059867,3.0,5.059866962305986
bctech2100,https://insights.blackcoffer.com/an-app-for-updating-the-email-id-of-the-user-and-stripe-refund-tool-using-retool/,8.0,1.0,0.7777776913580343,0.030821917702664667,97.33333333333333,8.21917808219178,42.22100456621004,24.0,292.0,1.5273972602739727,4.0,4.811643835616438
bctech2101,https://insights.blackcoffer.com/an-ai-ml-based-web-application-that-detects-the-correctness-of-text-in-a-given-video/,4.0,9.0,-0.3846153550295881,0.03857566754131849,112.33333333333333,12.462908011869436,49.91849653808111,42.0,337.0,1.5608308605341246,4.0,5.080118694362018
bctech2102,https://insights.blackcoffer.com/website-tracking-and-insights-using-google-analytics-google-tag-manager/,31.0,2.0,0.878787852157944,0.032069970814314896,23.930232558139537,18.950437317784257,17.152267950369517,195.0,1029.0,1.6598639455782314,3.0,5.179786200194363
bctech2103,https://insights.blackcoffer.com/dashboard-to-track-the-analytics-of-the-website-using-google-analytics-and-google-tag-manager/,33.0,1.0,0.9411764429065753,0.031539888653488043,23.955555555555556,16.975881261595546,16.372574726860442,183.0,1078.0,1.653061224489796,2.0,5.179035250463822
bctech2104,https://insights.blackcoffer.com/power-bi-dashboard-on-operations-transactions-and-marketing-embedding-the-dashboard-to-web-app/,4.0,5.0,-0.11111109876543349,0.036734693727613496,17.5,19.591836734693878,14.836734693877553,48.0,245.0,1.7673469387755103,1.0,5.636734693877551
bctech2105,https://insights.blackcoffer.com/nft-data-automation-looksrare-and-etl-tool/,10.0,4.0,0.42857139795918586,0.03571428562317784,20.63157894736842,13.520408163265307,13.660794844253491,53.0,392.0,1.594387755102041,3.0,4.910714285714286
bctech2106,https://insights.blackcoffer.com/optimize-the-data-scraper-program-to-easily-accommodate-large-files-and-solve-oom-errors/,8.0,5.0,0.23076921301775286,0.057017543609572174,20.727272727272727,16.666666666666664,14.957575757575757,38.0,228.0,1.6798245614035088,2.0,5.5
bctech2107,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,5.0,7.0,-0.16666665277777895,0.03217158168318611,23.3125,11.528150134048257,13.936260053619305,43.0,373.0,1.5764075067024128,1.0,5.048257372654155
bctech2108,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,4.0,1.0,0.599999880000024,0.020920502004516728,21.727272727272727,18.828451882845187,16.222289844047165,45.0,239.0,1.7531380753138075,4.0,5.531380753138075
bctech2109,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,10.0,3.0,0.5384614970414233,0.02647657835748151,30.6875,20.977596741344197,20.666038696537683,103.0,491.0,1.8065173116089612,5.0,5.64969450101833
bctech2110,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,6.0,0.0,0.9999998333333611,0.025316455589382045,13.941176470588236,17.29957805907173,12.496301811863987,41.0,237.0,1.7004219409282701,8.0,5.4261603375527425
bctech2111,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,6.0,2.0,0.4999999375000079,0.023460410488385892,17.94736842105263,14.66275659824047,13.04405000771724,50.0,341.0,1.6041055718475072,8.0,4.970674486803519
bctech2112,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,1.0,3.0,-0.49999987500003124,0.015151515094123049,22.0,13.636363636363635,14.254545454545454,36.0,264.0,1.678030303030303,6.0,5.382575757575758
bctech2113,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,9.0,6.0,0.19999998666666757,0.0331858406345446,22.6,17.47787610619469,16.031150442477877,79.0,452.0,1.7433628318584071,10.0,5.29424778761062
bctech2114,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,1.0,0.0,0.9999990000010001,0.11111109876543349,4.5,11.11111111111111,6.2444444444444445,1.0,9.0,1.5555555555555556,0.0,4.777777777777778
bctech2115,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,51.0,7.0,0.7586206765755056,0.06111696516215283,19.367346938775512,14.963119072708114,13.732186404593449,142.0,949.0,1.6037934668071654,4.0,5.171759747102213
bctech2116,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,22.0,1.0,0.9130434385633287,0.037216828418743,19.3125,9.06148867313916,11.349595469255664,56.0,618.0,1.4805825242718447,20.0,4.655339805825243
bctech2117,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,2.0,3.0,-0.199999960000008,0.016722407970828065,18.6875,18.06020066889632,14.699080267558529,54.0,299.0,1.6889632107023411,0.0,5.230769230769231
bctech2118,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,7.0,2.0,0.5555554938271674,0.03571428557256236,42.0,17.063492063492063,23.625396825396827,43.0,252.0,1.746031746031746,0.0,5.392857142857143
bctech2119,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,12.0,4.0,0.4999999687500019,0.049999999843750004,16.0,12.5,11.4,40.0,320.0,1.590625,8.0,4.978125
bctech2120,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,11.0,4.0,0.46666663555555765,0.0285714285170068,32.8125,12.761904761904763,18.229761904761904,67.0,525.0,1.5580952380952382,5.0,5.001904761904762
